Date,Time,Month,epoch_format,zigduino-3:humidity,zigduino-3:temperature,zigduino-4:humidity,zigduino-4:temperature
2020-04-06,18:00:00,4,1586196000000.0,11.22861120592691,20.082917273735053,1.0,20.523768408882475
2020-04-06,20:00:00,4,1586203200000.0,11.015549986539508,20.09974912422985,1.0,20.454347348529318
2020-04-06,22:00:00,4,1586210400000.0,11.384172980633966,19.917166466989137,1.0,20.386058733644948
2020-04-07,00:00:00,4,1586217600000.0,11.501004785802593,19.76343297938409,1.0,20.24877880439838
2020-04-07,02:00:00,4,1586224800000.0,11.769113820296273,19.537613541948488,1.0,20.331429923271184
2020-04-07,04:00:00,4,1586232000000.0,11.85287539776579,19.480374017818757,1.0,20.406908228275917
2020-04-07,06:00:00,4,1586239200000.0,12.043495419969243,19.41619175176658,1.0,20.348066866622467
2020-04-07,08:00:00,4,1586246400000.0,12.121608218955036,19.36649865321378,1.0,20.06150756191725
2020-04-07,10:00:00,4,1586253600000.0,12.4741205721844,19.59302085554846,1.0,20.140502612372835
2020-04-07,12:00:00,4,1586260800000.0,12.5855108947477,19.978950227325285,1.0,20.549155760909493
2020-04-07,14:00:00,4,1586268000000.0,12.168806642531017,20.333412225248093,1.0,20.948457598103897
2020-04-07,16:00:00,4,1586275200000.0,11.966499072489691,20.52095206205836,1.0,21.171818066282288
2020-04-07,18:00:00,4,1586282400000.0,11.716720237119665,20.645024977508992,1.0,21.183531750121983
2020-04-07,20:00:00,4,1586289600000.0,11.59405389915692,20.69935866057174,1.0,21.091807747286516
2020-04-07,22:00:00,4,1586296800000.0,11.92731330496235,20.585471365822837,1.0,21.023165033943588
2020-04-08,00:00:00,4,1586304000000.0,12.297194745768556,20.41360748621108,1.0,20.890160083438
2020-04-08,02:00:00,4,1586311200000.0,12.445337608897573,20.203964490054503,1.0,20.742456516284506
2020-04-08,04:00:00,4,1586318400000.0,12.620237528820264,20.02503847653269,1.0,20.786112720518783
2020-04-08,06:00:00,4,1586325600000.0,12.694680905318805,19.967304077425368,1.0,20.79306327622833
2020-04-08,08:00:00,4,1586332800000.0,12.71952555470756,19.90344694500941,1.0,20.60568079286244
2020-04-08,10:00:00,4,1586340000000.0,12.816094260852074,20.16867682176353,1.0,20.734840942587287
2020-04-08,12:00:00,4,1586347200000.0,12.695030702285298,20.597934260440237,1.0,21.182051696298178
2020-04-08,14:00:00,4,1586354400000.0,12.667141292961798,20.939000325652888,1.0,21.57725081167601
2020-04-08,16:00:00,4,1586361600000.0,12.65998052805246,21.13291507297092,1.0,21.798171168378577
2020-04-08,18:00:00,4,1586368800000.0,12.423530925742746,21.276119629353477,1.0,21.80456320715383
2020-04-08,20:00:00,4,1586376000000.0,12.551444496080247,21.26330739491816,1.0,21.733943022403864
2020-04-08,22:00:00,4,1586383200000.0,12.839433092168427,21.11507581586215,1.0,21.62531444848732
2020-04-09,00:00:00,4,1586390400000.0,12.998478921139135,20.99137590904992,1.0,21.488806656533328
2020-04-09,02:00:00,4,1586397600000.0,13.224019622536533,20.69928863482798,1.0,21.403432988222047
2020-04-09,04:00:00,4,1586404800000.0,13.333863670236235,20.55670038379816,1.0,21.384144708083717
2020-04-09,06:00:00,4,1586412000000.0,13.621412600970414,20.48969845316518,1.0,21.32775938802055
2020-04-09,08:00:00,4,1586419200000.0,13.714991596409355,20.4484085134126,1.0,21.15476049996168
2020-04-09,10:00:00,4,1586426400000.0,13.69924628410153,20.713203084377334,1.0,21.287076104078277
2020-04-09,12:00:00,4,1586433600000.0,12.794695728122024,21.13115596318631,1.0,21.736985292987065
2020-04-09,14:00:00,4,1586440800000.0,12.364614625672,21.46687592054332,1.0,22.11846773428733
2020-04-09,16:00:00,4,1586448000000.0,12.251060876415004,21.65805474291428,1.0,22.32923882132382
2020-04-09,18:00:00,4,1586455200000.0,11.98277732838473,21.76006963001792,1.0,22.321967220905357
2020-04-09,20:00:00,4,1586462400000.0,12.090662971145193,21.763502918251397,1.0,22.273398332402827
2020-04-09,22:00:00,4,1586469600000.0,12.316848206560016,21.597557602748733,1.0,22.14459231710068
2020-04-10,00:00:00,4,1586476800000.0,12.66226103756699,21.373090952189752,1.0,21.995115124422277
2020-04-10,02:00:00,4,1586484000000.0,12.81667838086636,21.15602278379985,1.0,21.86112996944579
2020-04-10,04:00:00,4,1586491200000.0,12.934333367091496,21.02103287855895,1.0,21.71974905563749
2020-04-10,06:00:00,4,1586498400000.0,13.364433353270718,20.940479951621032,1.0,21.60161936880406
2020-04-10,08:00:00,4,1586505600000.0,13.98548291449704,20.90851444721488,1.0,21.59935836925094
2020-04-10,10:00:00,4,1586512800000.0,14.483447306354147,21.159999991960653,1.0,21.74365669804192
2020-04-10,12:00:00,4,1586520000000.0,14.199427675229089,21.59276963584853,1.0,22.16450315397721
2020-04-10,14:00:00,4,1586527200000.0,13.776552598824138,21.903391152998825,1.0,22.534068517957795
2020-04-10,16:00:00,4,1586534400000.0,13.547040768936984,22.12548903258136,1.0,22.744270847530856
2020-04-10,18:00:00,4,1586541600000.0,13.042009709418776,22.266643151484917,1.0,22.7203772817054
2020-04-10,20:00:00,4,1586548800000.0,12.749874286449268,22.27592087803707,1.0,22.646364829096026
2020-04-10,22:00:00,4,1586556000000.0,12.72566992420514,22.08992217440368,1.0,22.58121454567653
2020-04-11,00:00:00,4,1586563200000.0,12.87324487815266,21.895100848989227,1.0,22.440022098861725
2020-04-11,02:00:00,4,1586570400000.0,13.053663847418155,21.649184017620637,1.0,22.30263735604137
2020-04-11,04:00:00,4,1586577600000.0,13.106030471893344,21.48969845316518,1.0,22.162884472336334
2020-04-11,06:00:00,4,1586584800000.0,13.155017455607464,21.38816426284481,1.0,22.04121439308864
2020-04-11,08:00:00,4,1586592000000.0,13.021105498990687,21.304186864647367,1.0,22.001646900909066
2020-04-11,10:00:00,4,1586599200000.0,13.38953088156542,21.53844223310001,1.0,22.152415092400105
2020-04-11,12:00:00,4,1586606400000.0,13.545254192160602,21.99159684119978,1.0,22.556273717673943
2020-04-11,14:00:00,4,1586613600000.0,13.37653865068839,22.31034179788657,1.0,22.9231400071202
2020-04-11,16:00:00,4,1586620800000.0,13.35375474059735,22.512367439696003,1.0,23.167351280491424
2020-04-11,18:00:00,4,1586628000000.0,12.985652452004349,22.634194510513804,1.0,23.19882854043256
2020-04-11,20:00:00,4,1586635200000.0,12.837008071152018,22.66436010228167,1.0,23.14294541619162
2020-04-11,22:00:00,4,1586642400000.0,12.992519141607824,22.51927432335097,1.0,22.99889741379817
2020-04-12,00:00:00,4,1586649600000.0,12.952714673140129,22.31056513842884,1.0,22.871081155110137
2020-04-12,02:00:00,4,1586656800000.0,13.452072546187598,22.14122873134573,1.0,22.755519806248945
2020-04-12,04:00:00,4,1586664000000.0,13.85790645508856,22.016482965877984,1.0,22.66580663283056
2020-04-12,06:00:00,4,1586671200000.0,14.300642132842306,21.91499339344281,1.0,22.593119685298817
2020-04-12,08:00:00,4,1586678400000.0,14.41173897875813,21.94247605080448,1.0,22.585806328719592
2020-04-12,10:00:00,4,1586685600000.0,14.314500962847692,22.21253317375742,1.0,22.75413188795881
2020-04-12,12:00:00,4,1586692800000.0,13.162869868233242,22.42007228024907,1.0,23.01754368171772
2020-04-12,14:00:00,4,1586700000000.0,13.670062713596426,22.471221104453512,1.0,23.10011203576865
2020-04-12,16:00:00,4,1586707200000.0,13.202247487972862,22.63650247386419,1.0,23.27387276201588
2020-04-12,18:00:00,4,1586714400000.0,13.242498283892017,22.63712543586044,1.0,23.267620162804143
2020-04-12,20:00:00,4,1586721600000.0,13.721228131961755,22.507411054090777,1.0,23.18365736493512
2020-04-12,22:00:00,4,1586728800000.0,14.16036292273767,22.363572406702247,1.0,23.048276527495293
2020-04-13,00:00:00,4,1586736000000.0,14.266108371504588,22.21806288111616,1.0,22.89060670063368
2020-04-13,02:00:00,4,1586743200000.0,14.0400280350168,22.04562473789596,1.0,22.72114477483692
2020-04-13,04:00:00,4,1586750400000.0,13.857425961129696,21.857551103727168,1.0,22.55418024855066
2020-04-13,06:00:00,4,1586757600000.0,13.881588547007455,21.736613801842225,1.0,22.42778758217385
2020-04-13,08:00:00,4,1586764800000.0,14.144695810736524,21.69804651546851,1.0,22.397515310379315
2020-04-13,10:00:00,4,1586772000000.0,13.765317580122591,21.83582646755264,1.0,22.53127716048481
2020-04-13,12:00:00,4,1586779200000.0,13.00033499288,22.121524751685573,1.0,22.72652150797884
2020-04-13,14:00:00,4,1586786400000.0,14.396175268440524,22.37291974025622,1.0,22.900990550433185
2020-04-13,16:00:00,4,1586793600000.0,15.13902843471082,22.45217737201071,1.0,22.95974862523954
2020-04-13,18:00:00,4,1586800800000.0,12.834724378885294,22.357292021959708,1.0,22.82265142585877
2020-04-13,20:00:00,4,1586808000000.0,11.505415997380055,22.10016788310142,1.0,22.615980900872945
2020-04-13,22:00:00,4,1586815200000.0,10.356522964503087,21.868396329500527,1.0,22.36882902219636
2020-04-14,00:00:00,4,1586822400000.0,8.680845430120826,21.655985443453705,1.0,22.090625343046018
2020-04-14,02:00:00,4,1586829600000.0,7.69337059308496,21.47757144270456,1.0,21.827201342798997
2020-04-14,04:00:00,4,1586836800000.0,7.093733358682658,21.21860437306672,1.0,21.57003515899722
2020-04-14,06:00:00,4,1586844000000.0,6.640614118662566,20.99353800745004,1.0,21.353118795859423
2020-04-14,08:00:00,4,1586851200000.0,5.810090716202943,20.862106940834487,1.0,21.18352929231909
2020-04-14,10:00:00,4,1586858400000.0,4.974696437612082,20.86760591505627,1.0,21.24146555882605
2020-04-14,12:00:00,4,1586865600000.0,4.648555386390872,21.109267506995405,1.0,21.46381005036273
2020-04-14,14:00:00,4,1586872800000.0,4.803614822968019,21.315351706356413,1.0,21.659902893140945
2020-04-14,16:00:00,4,1586880000000.0,5.085066213760856,21.373872512583123,1.0,21.745142452680884
2020-04-14,18:00:00,4,1586887200000.0,4.746957818190213,21.368559365162064,1.0,21.63329662639204
2020-04-14,20:00:00,4,1586894400000.0,4.695631469319271,21.115659851372367,1.0,21.43965085143404
2020-04-14,22:00:00,4,1586901600000.0,5.112698855361491,20.83393769899028,1.0,21.25497548861347
2020-04-15,00:00:00,4,1586908800000.0,5.536831832214909,20.57469672597711,1.0,21.036106208913075
2020-04-15,02:00:00,4,1586916000000.0,5.959944210997513,20.329336929055085,1.0,20.77397068207362
2020-04-15,04:00:00,4,1586923200000.0,6.1478157108676905,20.007704146625443,1.0,20.51505937356676
2020-04-15,06:00:00,4,1586930400000.0,6.324647722557052,19.760725658919878,1.0,20.340711190595712
2020-04-15,08:00:00,4,1586937600000.0,5.889223847956314,19.69062047188406,1.0,20.24656621655028
2020-04-15,10:00:00,4,1586944800000.0,5.959427787437359,19.778115927249672,1.0,20.36417255068857
2020-04-15,12:00:00,4,1586952000000.0,6.226810857356218,20.151430673326384,1.0,20.696538953122275
2020-04-15,14:00:00,4,1586959200000.0,6.541409674309719,20.475729146772387,1.0,20.97732022053199
2020-04-15,16:00:00,4,1586966400000.0,6.720167428766692,20.68538790541101,1.0,21.16992388616803
2020-04-15,18:00:00,4,1586973600000.0,6.750320943613609,20.76486162403393,1.0,21.138107729517237
2020-04-15,20:00:00,4,1586980800000.0,7.07912075444692,20.646937055780768,1.0,21.051577087623794
2020-04-15,22:00:00,4,1586988000000.0,7.718562463306499,20.376426604670907,1.0,20.92073940455456
2020-04-16,00:00:00,4,1586995200000.0,8.081970593066247,20.241948181246038,1.0,20.79881330624545
2020-04-16,02:00:00,4,1587002400000.0,8.440055842908711,20.05769735896662,1.0,20.63099840620724
2020-04-16,04:00:00,4,1587009600000.0,8.917348147203933,19.861911568704887,1.0,20.44442407271285
2020-04-16,06:00:00,4,1587016800000.0,9.294555998460863,19.709101578431845,1.0,20.323474555005586
2020-04-16,08:00:00,4,1587024000000.0,9.701716644782248,19.69600911483179,1.0,20.2915124877214
2020-04-16,10:00:00,4,1587031200000.0,10.60607206548545,19.91281382109718,1.0,20.41609179436204
2020-04-16,12:00:00,4,1587038400000.0,11.21369153280318,20.29821359377513,1.0,20.780851406462112
2020-04-16,14:00:00,4,1587045600000.0,11.281099917967182,20.603434229882183,1.0,21.139791100788848
2020-04-16,16:00:00,4,1587052800000.0,11.210385131942434,20.82978744123449,1.0,21.312562135795453
2020-04-16,18:00:00,4,1587060000000.0,11.280753817694718,20.99620375383674,1.0,21.39648299891956
2020-04-16,20:00:00,4,1587067200000.0,12.224870867972095,20.914779856349732,1.0,21.3654844833768
2020-04-16,22:00:00,4,1587074400000.0,13.282260968913087,20.882428023237825,1.0,21.30044585532104
2020-04-17,00:00:00,4,1587081600000.0,14.085917667167967,20.76555457424635,1.0,21.25413170691511
2020-04-17,02:00:00,4,1587088800000.0,14.406936349755638,20.67416674899456,1.0,21.198912217302293
2020-04-17,04:00:00,4,1587096000000.0,14.492197066828368,20.559450254701225,1.0,21.098660342857062
2020-04-17,06:00:00,4,1587103200000.0,14.758179762322166,20.44119184713401,1.0,21.01258902220317
2020-04-17,08:00:00,4,1587110400000.0,15.26196266951207,20.47333881510229,1.0,20.997404037550123
2020-04-17,10:00:00,4,1587117600000.0,15.23909825189762,20.72109168897721,1.0,21.185568869538184
2020-04-17,12:00:00,4,1587124800000.0,14.894821936054322,21.03448720613893,1.0,21.581770128807097
2020-04-17,14:00:00,4,1587132000000.0,14.791680660812233,21.33458900877645,1.0,21.88382371901135
2020-04-17,16:00:00,4,1587139200000.0,14.770268078957905,21.56421018352328,1.0,22.066197042471867
2020-04-17,18:00:00,4,1587146400000.0,14.867425031721885,21.664369084796785,1.0,22.101870590976628
2020-04-17,20:00:00,4,1587153600000.0,15.70145156378523,21.600446998665404,1.0,22.101759182148843
2020-04-17,22:00:00,4,1587160800000.0,16.626828347019213,21.521077690678293,1.0,22.09284054955152
2020-04-18,00:00:00,4,1587168000000.0,16.98251214543174,21.48053028162592,1.0,22.073691837286837
2020-04-18,02:00:00,4,1587175200000.0,17.141535315343905,21.397989841149723,1.0,21.99150031649476
2020-04-18,04:00:00,4,1587182400000.0,17.446286785609225,21.320295242807973,1.0,21.89433316286011
2020-04-18,06:00:00,4,1587189600000.0,17.536404382310586,21.1943611217437,1.0,21.810745970252835
2020-04-18,08:00:00,4,1587196800000.0,17.428317940093716,21.22268003209521,1.0,21.79463993506421
2020-04-18,10:00:00,4,1587204000000.0,17.524218406176715,21.481239459422763,1.0,22.01613629829411
2020-04-18,12:00:00,4,1587211200000.0,17.247961884034805,21.81709925546652,1.0,22.432086422821065
2020-04-18,14:00:00,4,1587218400000.0,17.431434758610727,22.095254411383223,1.0,22.71886996570701
2020-04-18,16:00:00,4,1587225600000.0,17.514880012094743,22.27400872668762,1.0,22.91711302831278
2020-04-18,18:00:00,4,1587232800000.0,17.399580856463817,22.39408111465769,1.0,22.91170936312945
2020-04-18,20:00:00,4,1587240000000.0,17.675980408343083,22.28039046352091,1.0,22.84778727699807
2020-04-18,22:00:00,4,1587247200000.0,18.07029619222244,22.199944926399816,1.0,22.73846494537588
2020-04-19,00:00:00,4,1587254400000.0,18.12369900641538,22.133440843996095,1.0,22.698297942242085
2020-04-19,02:00:00,4,1587261600000.0,17.86948609818033,22.01883033425498,1.0,22.594529320822677
2020-04-19,04:00:00,4,1587268800000.0,17.59211479660854,21.87170921054156,1.0,22.462191063028403
2020-04-19,06:00:00,4,1587276000000.0,17.991233962531332,21.791875407923406,1.0,22.344772610927244
2020-04-19,08:00:00,4,1587283200000.0,18.89879951759305,21.794750119893223,1.0,22.27967574408705
2020-04-19,10:00:00,4,1587290400000.0,19.315240186756505,21.91829698327032,1.0,22.440906963361694
2020-04-19,12:00:00,4,1587297600000.0,19.133980493147448,22.2897249632136,1.0,22.82180043531313
2020-04-19,14:00:00,4,1587304800000.0,18.908793829327387,22.601703347206648,1.0,23.152903969496872
2020-04-19,16:00:00,4,1587312000000.0,18.42943901911852,22.720449871487087,1.0,23.25429181606721
2020-04-19,18:00:00,4,1587319200000.0,17.438604030888644,22.753021586299027,1.0,23.133050053949884
2020-04-19,20:00:00,4,1587326400000.0,16.955185095713176,22.69669287868588,1.0,23.058325414398045
2020-04-19,22:00:00,4,1587333600000.0,16.18767782752154,22.600991175090204,1.0,22.97915728656309
2020-04-20,00:00:00,4,1587340800000.0,15.35756137514753,22.4902901415314,1.0,22.857232017054155
2020-04-20,02:00:00,4,1587348000000.0,14.483168155699447,22.355016922135498,1.0,22.694110807537285
2020-04-20,04:00:00,4,1587355200000.0,13.728810809298908,22.221175757152015,1.0,22.57249155357345
2020-04-20,06:00:00,4,1587362400000.0,13.391080336754444,22.127596801649187,1.0,22.475893263707675
2020-04-20,08:00:00,4,1587369600000.0,12.926256238382532,22.039377592982422,1.0,22.383781831612225
2020-04-20,10:00:00,4,1587376800000.0,12.375223366792213,22.14303513734052,1.0,22.468499530917352
2020-04-20,12:00:00,4,1587384000000.0,11.841373523342616,22.39402531592424,1.0,22.687341478697835
2020-04-20,14:00:00,4,1587391200000.0,12.001354020644271,22.608598962567623,1.0,22.973617989813263
2020-04-20,16:00:00,4,1587398400000.0,12.280848727686854,22.798659735987933,1.0,23.20407566089191
2020-04-20,18:00:00,4,1587405600000.0,12.029155689806515,22.85416552882384,1.0,23.227829977223195
2020-04-20,20:00:00,4,1587412800000.0,11.18919599076212,22.777414444902632,1.0,23.07818592281834
2020-04-20,22:00:00,4,1587420000000.0,10.34079550339139,22.661717289873376,1.0,22.957702880793367
2020-04-21,00:00:00,4,1587427200000.0,9.76615962401935,22.553433081307222,1.0,22.799455278533703
2020-04-21,02:00:00,4,1587434400000.0,9.3396370748665,22.402916587089543,1.0,22.65764190902763
2020-04-21,04:00:00,4,1587441600000.0,9.036460084931136,22.27303153293084,1.0,22.516175916555955
2020-04-21,06:00:00,4,1587448800000.0,8.905499435416285,22.191178833020597,1.0,22.376213933155565
2020-04-21,08:00:00,4,1587456000000.0,9.00608601136157,22.10455092925855,1.0,22.31127632125141
2020-04-21,10:00:00,4,1587463200000.0,8.992601846463849,22.19036912252489,1.0,22.36166032363881
2020-04-21,12:00:00,4,1587470400000.0,9.599078766797788,22.37060255660883,1.0,22.55619002380158
2020-04-21,14:00:00,4,1587477600000.0,10.184856914192832,22.61870242036978,1.0,22.89054973001656
2020-04-21,16:00:00,4,1587484800000.0,9.612283662335956,22.87095151221799,1.0,23.12455037044464
2020-04-21,18:00:00,4,1587492000000.0,8.903628755797062,22.9024560131065,1.0,23.150970568926454
2020-04-21,20:00:00,4,1587499200000.0,8.021186371142432,22.818519993187746,1.0,23.02535948264208
2020-04-21,22:00:00,4,1587506400000.0,8.1957718626667,22.651284353047014,1.0,22.945973276110355
2020-04-22,00:00:00,4,1587513600000.0,8.045373418559082,22.536496998959294,1.0,22.78357278407244
2020-04-22,02:00:00,4,1587520800000.0,7.638129818164961,22.407424629408418,1.0,22.642646365813825
2020-04-22,04:00:00,4,1587528000000.0,7.330188553764199,22.343028018363107,1.0,22.47632598450968
2020-04-22,06:00:00,4,1587535200000.0,7.349546544966128,22.235227022350703,1.0,22.401562778715142
2020-04-22,08:00:00,4,1587542400000.0,7.623813556333549,22.186125779804208,1.0,22.323153547298965
2020-04-22,10:00:00,4,1587549600000.0,8.34110831309137,22.225698303870157,1.0,22.4338169143155
2020-04-22,12:00:00,4,1587556800000.0,8.477822722909506,22.50248430815096,1.0,22.748743816303318
2020-04-22,14:00:00,4,1587564000000.0,8.33507323175232,22.800683670682837,1.0,23.09296615957299
2020-04-22,16:00:00,4,1587571200000.0,8.378294091328504,23.00460638273102,1.0,23.353551513235303
2020-04-22,18:00:00,4,1587578400000.0,8.277529714095866,23.11959571093009,1.0,23.383167732968168
2020-04-22,20:00:00,4,1587585600000.0,8.227397045420336,23.06420122187868,1.0,23.269867110002814
2020-04-22,22:00:00,4,1587592800000.0,8.346336264254242,22.935212593051997,1.0,23.154082931444016
2020-04-23,00:00:00,4,1587600000000.0,8.384312653524928,22.7849684231446,1.0,23.05465477932107
2020-04-23,02:00:00,4,1587607200000.0,8.614347752573103,22.54929537297293,1.0,22.91623136223569
2020-04-23,04:00:00,4,1587614400000.0,8.759776743125515,22.38949015764448,1.0,22.7347804104791
2020-04-23,06:00:00,4,1587621600000.0,8.714991587623413,22.255318156571978,1.0,22.65593303481272
2020-04-23,08:00:00,4,1587628800000.0,9.206141801868185,22.07597739759069,1.0,22.56348942572307
2020-04-23,10:00:00,4,1587636000000.0,9.785317544078628,22.24202390805209,1.0,22.68115862482341
2020-04-23,12:00:00,4,1587643200000.0,9.872016621501148,22.650551423673768,1.0,23.10094923590416
2020-04-23,14:00:00,4,1587650400000.0,10.075404918772891,22.97569784141,1.0,23.47777769300673
2020-04-23,16:00:00,4,1587657600000.0,10.199248032547692,23.226280078894767,1.0,23.75126173245751
2020-04-23,18:00:00,4,1587664800000.0,-200.0,-200.0,-200.0,-200.0
2020-04-23,20:00:00,4,1587672000000.0,-200.0,-200.0,-200.0,-200.0
2020-04-23,22:00:00,4,1587679200000.0,-200.0,-200.0,-200.0,-200.0
2020-04-24,00:00:00,4,1587686400000.0,-200.0,-200.0,-200.0,-200.0
2020-04-24,02:00:00,4,1587693600000.0,-200.0,-200.0,-200.0,-200.0
2020-04-24,04:00:00,4,1587700800000.0,-200.0,-200.0,-200.0,-200.0
2020-04-24,06:00:00,4,1587708000000.0,-200.0,-200.0,-200.0,-200.0
2020-04-24,08:00:00,4,1587715200000.0,11.842538156318096,22.35785975085161,1.0,22.905378125103347
2020-04-24,10:00:00,4,1587722400000.0,11.599874447205424,22.52765225458917,1.0,23.085122358823934
2020-04-24,12:00:00,4,1587729600000.0,10.19829709525883,22.86522860290084,1.0,23.453593682011608
2020-04-24,14:00:00,4,1587736800000.0,10.023447304144655,23.118493122066223,1.0,23.76690385862145
2020-04-24,16:00:00,4,1587744000000.0,10.48171418475945,23.32989906372803,1.0,23.991472402920028
2020-04-24,18:00:00,4,1587751200000.0,10.57950876865355,23.496649903468352,1.0,24.05998627209447
2020-04-24,20:00:00,4,1587758400000.0,11.094975561207187,23.441241925193644,1.0,23.91132015306014
2020-04-24,22:00:00,4,1587765600000.0,11.44366268083944,23.254480668647805,1.0,23.885596213969663
2020-04-25,00:00:00,4,1587772800000.0,11.483196028012625,23.15930276885369,1.0,23.79119279785582
2020-04-25,02:00:00,4,1587780000000.0,11.265717359443803,23.0362927124262,1.0,23.6567984742868
2020-04-25,04:00:00,4,1587787200000.0,11.102150001983812,22.9379115442801,1.0,23.541968059606347
2020-04-25,06:00:00,4,1587794400000.0,10.872445607571413,22.85058569522093,1.0,23.429033788471237
2020-04-25,08:00:00,4,1587801600000.0,10.70103307065852,22.882104519557046,1.0,23.40039040857649
2020-04-25,10:00:00,4,1587808800000.0,10.642777481398548,23.021381798243077,1.0,23.52884867948331
2020-04-25,12:00:00,4,1587816000000.0,10.18745116559172,23.35277757852321,1.0,23.87945266491471
2020-04-25,14:00:00,4,1587823200000.0,9.99568676482626,23.62195733164623,1.0,24.2422331137168
2020-04-25,16:00:00,4,1587830400000.0,9.649253410770603,23.915728925876657,1.0,24.497766602312232
2020-04-25,18:00:00,4,1587837600000.0,9.445638460024869,23.96459163045517,1.0,24.480027837280783
2020-04-25,20:00:00,4,1587844800000.0,8.543642730739512,23.893356187744565,1.0,24.304187130888103
2020-04-25,22:00:00,4,1587852000000.0,7.837325651907907,23.671663851927008,1.0,24.13624615080275
2020-04-26,00:00:00,4,1587859200000.0,7.94351720097842,23.376063863963243,1.0,23.936273308891728
2020-04-26,02:00:00,4,1587866400000.0,8.051270081149843,23.1606480087144,1.0,23.7206421082118
2020-04-26,04:00:00,4,1587873600000.0,8.22188731813351,22.95346157568117,1.0,23.52169187504243
2020-04-26,06:00:00,4,1587880800000.0,8.381730521282615,22.788513303651563,1.0,23.40083702577217
2020-04-26,08:00:00,4,1587888000000.0,8.709464069720022,22.64832552393877,1.0,23.330987659264785
2020-04-26,10:00:00,4,1587895200000.0,9.312463293721104,22.804535855801056,1.0,23.461911927281104
2020-04-26,12:00:00,4,1587902400000.0,9.350628082343547,23.083207973084058,1.0,23.740103371778325
2020-04-26,14:00:00,4,1587909600000.0,9.523559054143764,23.410885919862416,1.0,24.080014261963147
2020-04-26,16:00:00,4,1587916800000.0,9.391233700071217,23.527470791559523,1.0,24.199861183352848
2020-04-26,18:00:00,4,1587924000000.0,9.859246357387375,23.51060715839735,1.0,24.18900280650978
2020-04-26,20:00:00,4,1587931200000.0,11.714014537636626,23.41031512410064,1.0,24.126382391656463
2020-04-26,22:00:00,4,1587938400000.0,13.907115913392175,23.335034950451156,1.0,24.06675063833559
2020-04-27,00:00:00,4,1587945600000.0,15.4176873022051,23.28009439522393,1.0,23.98249400491777
2020-04-27,02:00:00,4,1587952800000.0,16.083154253084512,23.16591828499985,1.0,23.886280096550543
2020-04-27,04:00:00,4,1587960000000.0,16.429117540884523,23.05597452954964,1.0,23.775910296443453
2020-04-27,06:00:00,4,1587967200000.0,16.673981193721396,22.997934107138818,1.0,23.658962035165825
2020-04-27,08:00:00,4,1587974400000.0,16.93651567072525,22.940759126332004,1.0,23.603266725588085
2020-04-27,10:00:00,4,1587981600000.0,16.267392550414666,23.116778520683148,1.0,23.77078858673032
2020-04-27,12:00:00,4,1587988800000.0,14.629620296738125,23.510106124537145,1.0,24.124204550689324
2020-04-27,14:00:00,4,1587996000000.0,13.50974305231168,23.84413717207065,1.0,24.418620571752022
